0	0.5576201408086687	0.5607452489318302	
1	0.5555542313670403	0.5579151316175981	
2	0.555792261382323	0.5576266895973058	
3	0.556063735141707	0.5573591913299125	
4	0.5559327074818664	0.5574719973095573	
5	0.5557602568858041	0.5575990235745938	
6	0.5558716634477971	0.5575071624956311	
7	0.5561190612404572	0.557303743639817	
8	0.5560313121302669	0.5573750395010654	
9	0.5561962721583896	0.5572622933594562	
10	0.5589901975785877	0.5593003718231552	
11	0.5561211785726622	0.5572967487390701	
12	0.5563504113973944	0.5571877094808947	
13	0.5562741091008294	0.5572669068527345	
14	0.5561041465764971	0.5573208591451069	
15	0.5569255077408879	0.5568279156468481	
16	0.5563293882704521	0.5573733932887762	
17	0.5566374468980481	0.5570249655451136	
18	0.5573564902888964	0.5568881833669034	
19	0.5557543975107844	0.5577330238696595	
20	0.5620152847027959	0.5548281380290195	
21	0.5571202713296342	0.5564415063343058	
22	0.5579621767769745	0.5554530643387838	
23	0.5570638343106432	0.5563939654792854	
24	0.5571658174664393	0.5559698390271813	
25	0.558445150043481	0.555497112730864	
26	0.5595199761299345	0.5558526841764106	
27	0.5574383079466732	0.5566458298484462	
28	0.5557858011645318	0.557862575125426	
29	0.5563111447624938	0.5575057030905549	
30	0.560011701336924	0.5590798733926594	
31	0.5559377897241276	0.5575229394302502	
32	0.5566403071969229	0.5569204959276266	
33	0.5566290397148174	0.556872081235376	
34	0.5572975634807564	0.5559617141810006	
35	0.5575310738612531	0.5556112917529241	
36	0.5580365962043726	0.5548605882717245	
37	0.558091258356306	0.5547255743897117	
38	0.5582833385891017	0.5541166092387958	
39	0.5584211325198128	0.5523371377267028	
40	0.558314201942417	0.5535313771586136	
41	0.5590397336620129	0.5592211084962113	
